ID,Genre,Senior,Enfants,Anciennete,Multi-lignes,Service Internet,Autres Services,Partenaire,Contrat,Facturation electronique,Mode de paiement,charges mensuelles,Charges totales,target
41824914,Homme,0,Oui,14,Non,DSL,Oui,Non,Bisannuel,Non,Virement bancaire,"76,1","1054,8",Non
45045292,Femme,0,Non,68,Oui,Fibre optique,Oui,Oui,Annuel,Non,Carte bancaire,"86,45","5762,95",Non
554644,Femme,1,Non,49,Non,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"89,85","4287,2",Non
11591372,Femme,1,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,2","79,2",Oui
12131435,Homme,0,Non,12,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"99,95","1132,75",Oui
31123648,Homme,1,Non,8,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"69,7","572,85",Non
13251566,Femme,0,Non,55,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"81,55","4509,5",Non
32653833,Femme,0,Non,51,Oui,DSL,Oui,Oui,Annuel,Oui,Carte bancaire,"78,65","3950,85",Non
33283905,Homme,0,Oui,34,Non,Non,Oui,Oui,Mensuel,Non,Cheque papier,"20,8","635,9",Non
700825,Femme,0,Non,62,Oui,Non,Oui,Non,Bisannuel,Oui,Carte bancaire,"25,8","1563,95",Non
27003161,Femme,0,Oui,69,Non,DSL,Non,Oui,Bisannuel,Non,Virement bancaire,"46,25","3121,4",Non
42815028,Homme,1,Non,10,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"85,55","851,75",Oui
18472173,Femme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Carte bancaire,"43,95","43,95",Non
43945165,Femme,0,Non,7,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"53,65","404,35",Non
14551715,Homme,0,Non,68,Oui,DSL,Oui,Non,Annuel,Non,Carte bancaire,"76,75","5233,25",Non
50065884,Femme,0,Non,13,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,3","275,4",Non
53266258,Femme,1,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,73,73,Oui
28463336,Homme,0,Non,12,Oui,Non,Oui,Non,Mensuel,Non,Cheque electronique,25,"316,2",Non
8661023,Femme,1,Non,5,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"84,7","392,5",Non
16441936,Femme,0,Non,51,Non,Non,Oui,Non,Annuel,Oui,Virement bancaire,"19,85","996,95",Non
21402514,Homme,0,Oui,52,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"19,2","1054,75",Non
39734672,Femme,0,Non,25,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"100,25","2387,75",Oui
34244015,Femme,1,Non,52,Oui,Fibre optique,Oui,Non,Mensuel,Non,Carte bancaire,"108,1","5839,3",Non
14901753,Homme,0,Non,27,Non,DSL,Oui,Oui,Annuel,Non,Carte bancaire,"48,7","1421,75",Non
49635836,Femme,0,Oui,30,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"19,3","602,9",Non
729862,Homme,0,Oui,64,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"93,4","5822,3",Non
38194483,Femme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"74,9","541,15",Oui
34774078,Femme,1,Oui,14,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"95,8","1346,3",Non
26203060,Femme,0,Oui,64,Oui,Non,Oui,Oui,Bisannuel,Oui,Cheque papier,"24,05","1559,15",Non
19362279,Femme,1,Non,7,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"48,2","340,35",Non
31263666,Homme,0,Non,71,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,99,"6994,6",Non
11101314,Homme,0,Non,47,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"109,55","5124,55",Oui
48575715,Femme,0,Oui,4,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"97,95","384,5",Oui
53476283,Homme,0,Oui,4,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"19,55","68,8",Non
23942802,Femme,0,Oui,62,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Carte bancaire,"106,05","6703,5",Non
11851401,Homme,0,Oui,3,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"19,95","58,3",Non
20072354,Homme,0,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"80,35","253,8",Non
193228,Femme,0,Non,1,Non,DSL,Oui,Oui,Mensuel,Non,Cheque papier,"55,2","55,2",Oui
15151782,Homme,1,Non,60,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"104,35","6339,45",Non
578676,Homme,1,Non,65,Oui,Fibre optique,Oui,Non,Bisannuel,Oui,Cheque electronique,"110,35","7246,15",Non
21232491,Homme,0,Oui,39,Oui,Fibre optique,Oui,Non,Bisannuel,Non,Cheque papier,"100,55","3895,35",Non
14291685,Femme,0,Oui,35,Oui,DSL,Oui,Non,Mensuel,Non,Cheque papier,"50,15","1655,35",Non
771911,Homme,1,Non,10,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"72,85","688,65",Oui
35554171,Homme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"115,15","8349,45",Non
23952803,Homme,1,Non,32,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"104,9","3351,55",Oui
59276970,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,5","20,5",Oui
18462172,Femme,0,Non,2,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"60,85","111,4",Non
131150,Homme,0,Oui,15,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque papier,"69,5","1071,4",Non
178208,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"79,9","79,9",Oui
53426277,Femme,0,Oui,15,Non,Non,Oui,Oui,Annuel,Non,Carte bancaire,"20,35","335,95",Non
37834439,Homme,0,Oui,51,Oui,Non,Oui,Oui,Bisannuel,Oui,Cheque papier,"24,95","1222,25",Non
35444159,Homme,0,Oui,39,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"25,2","987,95",Non
25803016,Homme,0,Oui,59,Non,DSL,Oui,Oui,Bisannuel,Oui,Cheque electronique,"86,75",5186,Non
36014221,Homme,0,Oui,55,Non,Non,Oui,Oui,Annuel,Non,Cheque papier,"19,5","1026,35",Non
33343911,Femme,0,Non,47,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"106,4","5127,95",Oui
26523097,Femme,0,Non,71,Non,DSL,Non,Oui,Bisannuel,Oui,Carte bancaire,"61,4","4310,35",Non
49795856,Femme,0,Non,55,Non,DSL,Oui,Non,Mensuel,Oui,Carte bancaire,"50,55","2832,75",Non
20732434,Homme,0,Non,9,Non,DSL,Non,Non,Annuel,Non,Cheque papier,"50,8","463,6",Non
658775,Homme,0,Non,33,Non,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"95,8","3036,75",Oui
18962231,Homme,0,Oui,45,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"20,35","929,2",Non
43995172,Femme,0,Non,12,Non,DSL,Oui,Oui,Mensuel,Non,Virement bancaire,"45,9","505,95",Non
40374745,Homme,1,Non,64,Non,Non,Oui,Non,Bisannuel,Oui,Virement bancaire,"20,05","1198,05",Non
22212603,Femme,0,Oui,64,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"111,45","7266,95",Non
56656668,Femme,0,Non,9,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,55","723,4",Oui
23792784,Femme,0,Non,43,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"94,1","4107,3",Non
14471705,Homme,0,Oui,1,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"99,75","99,75",Oui
342405,Homme,0,Non,20,Non,Non,Oui,Non,Bisannuel,Oui,Cheque papier,"19,7","419,4",Non
35804199,Femme,0,Oui,52,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"23,05","1255,1",Non
25272949,Homme,1,Non,41,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"99,8","4259,3",Oui
727860,Homme,0,Oui,72,Non,DSL,Non,Oui,Bisannuel,Oui,Carte bancaire,"64,8","4719,75",Non
47105541,Femme,0,Oui,1,Non,Non,Oui,Oui,Mensuel,Non,Cheque papier,"20,55","20,55",Oui
9761154,Femme,0,Non,52,Non,DSL,Oui,Oui,Annuel,Oui,Cheque papier,"64,3","3410,6",Non
28903386,Homme,0,Non,12,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"96,05","1148,1",Oui
41514880,Femme,1,Non,46,Oui,DSL,Oui,Non,Annuel,Oui,Carte bancaire,"69,1","3255,35",Non
19282270,Femme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"70,9","70,9",Oui
36694304,Femme,0,Non,45,Oui,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"25,5","1121,05",Non
57466766,Femme,0,Oui,69,Oui,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"25,6","1673,4",Non
12991537,Homme,0,Oui,69,Non,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"75,75","5388,15",Non
41634892,Homme,0,Non,4,Oui,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"65,6","250,1",Non
54956467,Homme,0,Non,18,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"74,15",1387,Non
660777,Femme,0,Oui,3,Non,DSL,Non,Oui,Mensuel,Non,Cheque papier,"40,3","92,5",Non
17902104,Homme,1,Non,11,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"70,2","834,7",Non
58076832,Homme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"86,8","620,35",Oui
39174604,Homme,0,Non,3,Non,DSL,Non,Oui,Mensuel,Non,Cheque papier,"35,1","101,1",Non
493576,Homme,0,Non,61,Non,DSL,Oui,Oui,Bisannuel,Oui,Cheque papier,"81,05","4747,65",Non
44345210,Homme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"109,95","7852,4",Non
42014938,Femme,0,Non,36,Non,DSL,Oui,Non,Annuel,Oui,Cheque papier,"76,35","2606,35",Non
33573937,Homme,0,Non,9,Non,DSL,Oui,Non,Mensuel,Oui,Virement bancaire,"68,25","576,95",Non
38004459,Homme,0,Oui,38,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"94,65","3624,3",Oui
55096486,Homme,0,Non,64,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque papier,"73,55",4764,Non
10851284,Femme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"105,5",7544,Non
56496650,Homme,0,Oui,6,Non,Non,Oui,Oui,Mensuel,Non,Carte bancaire,"19,85","138,85",Non
694818,Femme,0,Oui,55,Non,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"103,7","5656,75",Non
12781514,Femme,1,Non,1,Non,DSL,Non,Non,Mensuel,Oui,Cheque papier,"25,8","25,8",Oui
57656785,Femme,0,Non,19,Oui,Non,Oui,Non,Mensuel,Non,Virement bancaire,"24,7","465,85",Non
16211911,Femme,0,Oui,5,Non,DSL,Non,Oui,Mensuel,Oui,Cheque electronique,"30,5","167,2",Non
25612993,Homme,0,Non,12,Non,DSL,Non,Non,Mensuel,Non,Cheque papier,34,"442,45",Non
47955641,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"79,6","79,6",Oui
39824684,Homme,0,Non,24,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"94,1","2322,85",Non
6774,Homme,0,Oui,62,Oui,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"24,25","1424,6",Non
36304256,Homme,0,Non,13,Oui,DSL,Oui,Oui,Annuel,Oui,Cheque papier,"75,3","989,45",Oui
29953516,Homme,0,Non,17,Non,DSL,Oui,Non,Mensuel,Oui,Carte bancaire,"55,5","934,15",Non
22692660,Femme,0,Non,61,Oui,DSL,Oui,Non,Bisannuel,Non,Carte bancaire,"86,45","5175,3",Non
42074944,Femme,0,Non,71,Non,DSL,Oui,Oui,Bisannuel,Oui,Carte bancaire,"84,4","5969,3",Non
47135545,Homme,0,Non,59,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"106,75","6252,9",Oui
820965,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"45,7","45,7",Oui
12261454,Homme,0,Non,31,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"94,5","2979,2",Non
16771976,Homme,0,Non,21,Non,Non,Oui,Non,Bisannuel,Non,Cheque papier,"19,6","390,4",Non
49985876,Femme,0,Non,65,Non,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,71,"4386,2",Non
28673361,Homme,0,Non,13,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"83,2","1060,6",Oui
55646549,Homme,0,Oui,31,Non,DSL,Oui,Oui,Mensuel,Non,Cheque papier,"54,35",1647,Non
23672768,Femme,0,Oui,46,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"84,8","3958,85",Non
46345442,Femme,0,Non,70,Oui,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"65,3","4759,75",Oui
38574526,Homme,0,Non,32,Non,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"93,4","2979,3",Non
25122933,Homme,1,Non,55,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"113,6","6292,7",Non
27233187,Femme,0,Oui,58,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"20,3","1160,75",Non
53306263,Femme,0,Non,45,Oui,Fibre optique,Oui,Non,Annuel,Non,Virement bancaire,"96,75","4442,75",Non
50915988,Femme,0,Oui,1,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"20,35","20,35",Non
48785740,Homme,1,Non,67,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"102,9","6989,7",Non
11431354,Homme,0,Oui,66,Non,Non,Oui,Oui,Annuel,Oui,Cheque electronique,"20,35","1359,5",Non
397465,Homme,1,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"116,05","8404,9",Non
40914807,Homme,0,Non,67,Non,Non,Oui,Non,Annuel,Oui,Cheque papier,"19,45","1195,95",Non
53106239,Homme,1,Non,54,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,74,"3919,15",Non
38814557,Homme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"67,75","116,65",Oui
13981646,Femme,1,Non,42,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"84,65","3541,35",Oui
16591954,Homme,0,Oui,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"75,35","75,35",Oui
38094469,Femme,0,Non,15,Oui,Non,Oui,Non,Mensuel,Oui,Carte bancaire,"25,4","399,6",Oui
22202602,Femme,0,Oui,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"98,65","7129,45",Non
9791157,Femme,0,Non,53,Non,Non,Oui,Non,Bisannuel,Non,Cheque papier,"18,7","1005,7",Non
23312729,Femme,0,Non,25,Non,DSL,Non,Non,Annuel,Non,Cheque electronique,"61,05","1540,2",Non
12981534,Femme,0,Non,14,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"75,35","1025,95",Oui
36074228,Homme,0,Oui,69,Non,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"80,65","5542,55",Non
8292,Homme,1,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"74,7","74,7",Non
34104000,Femme,1,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"69,6","131,65",Oui
34594056,Homme,0,Non,54,Non,DSL,Non,Non,Bisannuel,Non,Virement bancaire,"46,2","2431,95",Non
46765493,Femme,0,Oui,65,Oui,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"25,3","1748,55",Non
39044588,Femme,0,Non,26,Non,Fibre optique,Oui,Oui,Mensuel,Non,Carte bancaire,"85,9","2196,45",Non
47095540,Homme,0,Oui,22,Non,Non,Oui,Oui,Annuel,Non,Cheque papier,"19,95","433,5",Non
41534882,Homme,0,Non,28,Non,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,"76,55","2065,4",Non
29033400,Femme,0,Non,42,Oui,DSL,Oui,Non,Bisannuel,Oui,Carte bancaire,"78,45","3373,4",Non
423494,Homme,1,Non,61,Oui,DSL,Oui,Oui,Annuel,Non,Virement bancaire,"64,05","3902,6",Non
51766086,Femme,0,Non,3,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"50,65","151,3",Oui
19042240,Femme,0,Oui,67,Non,DSL,Non,Oui,Bisannuel,Non,Carte bancaire,"35,7","2545,7",Non
54266383,Homme,0,Oui,38,Non,DSL,Oui,Oui,Annuel,Non,Cheque electronique,"74,05","2802,3",Non
15301800,Femme,0,Non,10,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"98,7","973,25",Oui
42404983,Femme,1,Non,61,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Carte bancaire,"104,4",6405,Oui
15651843,Homme,0,Non,45,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"75,95","3273,8",Non
44245200,Femme,0,Non,51,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,"111,5","5703,25",Non
27493218,Femme,0,Non,2,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,45","42,45",Non
839986,Femme,1,Non,33,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"80,6","2656,5",Oui
500585,Femme,0,Non,3,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,20,"61,7",Non
32523819,Femme,0,Non,58,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"109,1","6393,65",Non
141164,Homme,0,Non,53,Oui,DSL,Oui,Non,Bisannuel,Oui,Virement bancaire,"73,9","3958,25",Non
49365807,Femme,0,Oui,2,Non,Non,Oui,Non,Mensuel,Oui,Cheque electronique,"19,6","35,85",Oui
26053042,Homme,0,Oui,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"49,9","49,9",Non
34834085,Femme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"78,05","78,05",Oui
13771623,Femme,0,Non,46,Non,DSL,Oui,Oui,Annuel,Non,Cheque papier,"70,6","3231,05",Non
46495462,Femme,0,Non,62,Non,DSL,Oui,Non,Bisannuel,Oui,Cheque papier,"65,1","3846,75",Non
58686904,Homme,0,Non,35,Oui,DSL,Oui,Oui,Annuel,Oui,Cheque electronique,69,"2441,7",Non
22662655,Homme,0,Non,1,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"90,75","90,75",Oui
53046233,Femme,0,Non,5,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"100,5",514,Oui
11381347,Femme,0,Oui,14,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"87,25","1258,6",Oui
22572643,Femme,0,Non,47,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"85,3","4045,65",Oui
51926103,Femme,0,Non,64,Oui,DSL,Oui,Oui,Bisannuel,Oui,Carte bancaire,85,"5484,4",Non
17872101,Homme,0,Non,69,Oui,Fibre optique,Oui,Oui,Annuel,Non,Virement bancaire,"99,5","6841,45",Non
52996227,Homme,0,Non,65,Oui,Non,Oui,Non,Bisannuel,Non,Cheque papier,"25,75","1654,75",Non
550639,Homme,1,Oui,56,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"104,55","5794,65",Oui
459533,Homme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"79,95","174,45",Non
20192371,Homme,0,Non,69,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"112,55","7806,5",Non
9481116,Homme,0,Non,39,Oui,DSL,Oui,Non,Bisannuel,Oui,Carte bancaire,"53,85","2200,7",Non
31973755,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,05","20,05",Non
31033638,Homme,0,Non,9,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,25","178,5",Oui
532620,Femme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"78,55","522,95",Non
38164480,Femme,0,Non,59,Oui,Non,Oui,Non,Bisannuel,Non,Cheque electronique,"24,45","1493,1",Non
18292151,Homme,0,Non,21,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"84,1","1737,45",Non
40994816,Homme,0,Non,38,Non,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"70,45","2597,6",Oui
57196733,Femme,0,Non,24,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"89,55","2259,35",Non
47625602,Femme,0,Oui,35,Non,DSL,Non,Oui,Annuel,Non,Cheque papier,"40,9","1383,6",Non
33533933,Femme,1,Non,2,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"78,55","149,55",Oui
16021888,Femme,0,Non,16,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"72,65","1194,3",Oui
22382622,Homme,0,Non,71,Non,DSL,Oui,Oui,Bisannuel,Oui,Carte bancaire,"79,1","5564,85",Non
639753,Homme,0,Oui,7,Non,DSL,Oui,Oui,Mensuel,Oui,Carte bancaire,"71,35","515,75",Non
57786798,Homme,0,Non,27,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"69,05","1793,25",Non
9671141,Femme,0,Oui,13,Oui,DSL,Oui,Non,Bisannuel,Non,Carte bancaire,"88,95","1161,75",Non
55156492,Femme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"69,2","69,2",Oui
36854325,Homme,0,Non,40,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"67,45",2731,Non
16831982,Femme,0,Non,58,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"102,1","5885,4",Oui
22482633,Femme,0,Non,55,Non,DSL,Oui,Non,Bisannuel,Oui,Cheque papier,"64,75","3617,1",Non
44275203,Homme,0,Oui,59,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque papier,"111,1","6555,2",Non
53466282,Homme,0,Non,6,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"20,6","116,6",Non
36244248,Homme,0,Oui,69,Non,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"106,35","7261,75",Non
155180,Homme,0,Non,61,Non,Non,Oui,Oui,Annuel,Oui,Carte bancaire,"20,55",1252,Non
22952689,Homme,0,Non,5,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"78,75","412,1",Oui
46025405,Femme,0,Non,46,Non,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"95,65","4664,2",Non
46715486,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"50,75","50,75",Non
10891289,Homme,0,Non,64,Non,Non,Oui,Non,Bisannuel,Non,Cheque papier,"19,55","1240,15",Non
37224368,Homme,1,Non,36,Non,DSL,Oui,Oui,Annuel,Non,Carte bancaire,"54,1","1992,85",Non
23192715,Femme,0,Non,54,Oui,Fibre optique,Oui,Non,Bisannuel,Oui,Virement bancaire,"95,1","5064,85",Non
29403452,Homme,1,Non,65,Non,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"70,95","4555,2",Non
50585947,Femme,0,Non,42,Non,DSL,Oui,Non,Annuel,Non,Carte bancaire,"73,9","3160,55",Oui
288339,Femme,0,Non,36,Non,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"94,8","3565,65",Non
9301096,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"80,55","80,55",Non
29093409,Femme,0,Non,4,Non,DSL,Oui,Non,Mensuel,Non,Carte bancaire,"50,7","151,3",Oui
46485461,Homme,0,Non,34,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"20,05",679,Non
46445455,Femme,1,Non,1,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"69,55","69,55",Oui
28843379,Homme,0,Non,72,Non,DSL,Oui,Oui,Bisannuel,Non,Cheque papier,"84,45","6033,1",Non
44455225,Femme,1,Non,45,Oui,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"100,15","4459,8",Non
34284020,Homme,0,Non,14,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"100,55","1415,55",Oui
54316389,Femme,0,Non,1,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,4","20,4",Oui
44385215,Femme,0,Oui,2,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"73,55","145,4",Oui
47885631,Femme,0,Non,39,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"103,45","3994,45",Oui
58996937,Homme,0,Oui,5,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"80,15",385,Oui
9421110,Homme,0,Non,40,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque papier,"50,15","2058,5",Non
23542755,Homme,0,Non,3,Non,DSL,Non,Non,Mensuel,Non,Cheque papier,"41,35","107,25",Non
55586540,Femme,0,Non,26,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque electronique,"73,05","1959,5",Non
51596067,Homme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"94,95","178,1",Oui
55806567,Homme,0,Oui,70,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"116,55","8152,3",Non
16982003,Homme,0,Non,54,Non,DSL,Non,Non,Bisannuel,Non,Carte bancaire,"45,2","2460,55",Non
56336631,Homme,1,Non,16,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"78,75","1218,25",Non
41284852,Femme,1,Non,3,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"70,4","204,7",Oui
53576297,Femme,1,Non,31,Non,DSL,Non,Oui,Annuel,Oui,Carte bancaire,"50,4","1580,1",Non
39514644,Homme,0,Non,3,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"65,25","209,9",Non
42164953,Homme,0,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"100,2","198,5",Non
9851163,Femme,0,Non,67,Non,DSL,Oui,Non,Annuel,Oui,Virement bancaire,"72,35","4991,5",Non
44015174,Homme,0,Oui,4,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"44,8","169,65",Non
51656073,Femme,0,Oui,13,Non,Non,Oui,Oui,Mensuel,Non,Cheque papier,"18,8","251,25",Non
54526411,Femme,1,Non,63,Oui,DSL,Oui,Non,Annuel,Non,Virement bancaire,83,"5243,05",Non
